index,gender_rate,school_diversity,cgpa_average,*diversity
3,0.6666666666666666,1.0,4.088000000000001,1.2324933333333332
4,0.6666666666666666,1.0,4.09,1.2326933333333332
5,0.6666666666666666,1.0,4.0920000000000005,1.2328933333333332
6,0.6666666666666666,1.0,4.1,1.2329733333333335
7,0.6666666666666666,1.0,4.095999999999999,1.2332933333333331
8,0.6666666666666666,1.0,4.093999999999999,1.2330933333333332
9,0.6666666666666666,1.0,4.106,1.2323733333333333
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.183999999999999,1.3280374358974358
1,0.6666666666666666,1.0,4.074,1.3327574358974357
2,0.6666666666666666,1.0,4.116,1.3348374358974358
3,0.6666666666666666,1.0,4.096,1.3349574358974359
4,0.6666666666666666,1.0,4.102,1.3355574358974358
5,0.6666666666666666,1.0,4.104,1.3357574358974358
6,0.6666666666666666,1.0,4.106,1.3358374358974356
7,0.6666666666666666,1.0,4.106,1.3358374358974356
8,0.6666666666666666,1.0,4.076,1.3329574358974356
9,0.6666666666666666,0.8,4.09,1.180511282051282
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.094,1.271242222222222
1,0.6666666666666666,1.0,4.078,1.271602222222222
2,0.6666666666666666,1.0,4.082,1.272002222222222
3,0.6666666666666666,1.0,4.086,1.2720422222222219
4,0.6666666666666666,1.0,4.084,1.272202222222222
5,0.6666666666666666,1.0,4.0840000000000005,1.2722022222222222
6,0.6666666666666666,1.0,4.085999999999999,1.272042222222222
7,0.6666666666666666,1.0,4.076,1.271402222222222
8,0.6666666666666666,1.0,4.086,1.2720422222222219
9,0.6666666666666666,1.0,4.086,1.2720422222222219
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.05,1.0024533333333334
1,0.6666666666666666,1.0,4.134,1.4085911111111111
2,0.6666666666666666,1.0,4.104000000000001,1.4106311111111112
3,0.6666666666666666,1.0,4.104,1.4106311111111112
4,0.6666666666666666,1.0,4.106,1.4108311111111111
5,0.6666666666666666,1.0,4.106,1.4108311111111111
6,0.6666666666666666,1.0,4.106,1.4108311111111111
7,0.6666666666666666,1.0,4.186,1.403391111111111
8,0.6666666666666666,1.0,4.058,1.4060311111111112
9,0.6666666666666666,1.0,4.134,1.4085911111111111
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.040000000000001,1.2673622222222223
1,0.6666666666666666,1.0,4.118,1.269282222222222
2,0.6666666666666666,1.0,4.081999999999999,1.271562222222222
3,0.6666666666666666,1.0,4.084,1.271762222222222
4,0.6666666666666666,1.0,4.092,1.2718822222222221
5,0.6666666666666666,1.0,4.088,1.2721622222222222
6,0.6666666666666666,1.0,4.087999999999999,1.272162222222222
7,0.6666666666666666,0.8,4.1,1.1377488888888887
8,0.6666666666666666,1.0,4.096,1.271482222222222
9,0.6666666666666666,1.0,4.098000000000001,1.271282222222222
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,0.8,4.138,0.9310485714285717
1,0.6666666666666666,1.0,4.118,1.5134057142857142
2,0.6666666666666666,1.0,4.077999999999999,1.511165714285714
3,0.6666666666666666,1.0,4.136,1.5116057142857142
4,0.6666666666666666,1.0,4.126,1.5126057142857143
5,0.6666666666666666,1.0,4.116,1.5136057142857142
6,0.6666666666666666,1.0,4.104000000000001,1.5137657142857142
7,0.6666666666666666,1.0,4.112,1.5140057142857142
8,0.6666666666666666,0.8,4.102,1.3707085714285712
9,0.6666666666666666,0.8,4.061999999999999,1.3667085714285712
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.103999999999999,1.455910158730159
1,0.6666666666666666,1.0,4.048,1.4559501587301587
2,0.6666666666666666,1.0,4.062,1.4573501587301587
3,0.6666666666666666,1.0,4.082,1.458110158730159
4,0.6666666666666666,1.0,4.08,1.458310158730159
5,0.6666666666666666,1.0,4.08,1.458310158730159
6,0.6666666666666666,1.0,4.074,1.4585501587301586
7,0.6666666666666666,1.0,4.074,1.4585501587301586
8,0.6666666666666666,1.0,4.064000000000001,1.4575501587301587
9,0.6666666666666666,1.0,4.09,1.457310158730159
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.106,1.4566501587301586
1,0.6666666666666666,0.8,4.062,1.3093930158730158
2,0.6666666666666666,0.8,4.066,1.3097930158730158
3,0.6666666666666666,1.0,4.27,1.444410158730159
4,0.6666666666666666,1.0,4.112,1.4572501587301585
5,0.6666666666666666,1.0,4.140000000000001,1.4574101587301589
6,0.6666666666666666,1.0,4.138,1.457610158730159
7,0.6666666666666666,1.0,4.1259999999999994,1.4586501587301586
8,0.6666666666666666,1.0,4.126,1.4586501587301586
9,0.25,0.8,4.122,0.9126152380952379
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.1,1.4656866666666666
1,0.6666666666666666,1.0,4.058,1.4634466666666668
2,0.6666666666666666,1.0,4.1,1.4656866666666666
3,0.6666666666666666,1.0,4.084,1.4660466666666667
4,0.6666666666666666,1.0,4.084,1.4660466666666667
5,0.6666666666666666,1.0,4.086,1.4662466666666667
6,0.6666666666666666,1.0,4.0920000000000005,1.4664866666666665
7,0.6666666666666666,0.8,4.15,1.3273533333333334
8,0.6666666666666666,0.8,4.106,1.3317533333333333
9,0.6666666666666666,1.0,4.042,1.4618466666666667
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.116,1.0322511111111112
1,0.25,1.0,4.061999999999999,1.034571111111111
2,0.25,1.0,4.081999999999999,1.0356511111111113
3,0.6666666666666666,1.0,4.096,1.5527696296296294
4,0.6666666666666666,1.0,4.029999999999999,1.5498896296296294
5,0.6666666666666666,1.0,4.0600000000000005,1.5528896296296295
6,0.6666666666666666,1.0,4.087999999999999,1.5535696296296295
7,0.6666666666666666,1.0,4.082,1.5541696296296295
8,0.6666666666666666,1.0,4.081999999999999,1.5541696296296297
9,0.6666666666666666,1.0,4.0760000000000005,1.5544896296296296
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.07,1.1376416666666667
1,0.25,1.0,4.086,1.1378416666666666
2,0.25,1.0,4.066000000000001,1.1372416666666667
3,0.25,0.8,4.09,1.0041083333333334
4,0.6666666666666666,1.0,4.088,1.7574333333333332
5,0.6666666666666666,1.0,4.096,1.7566333333333333
6,0.6666666666666666,1.0,4.061999999999999,1.7566333333333333
7,0.6666666666666666,1.0,4.072,1.7576333333333332
8,0.6666666666666666,1.0,4.082,1.7580333333333331
9,0.6666666666666666,1.0,4.078,1.7582333333333333
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.034,1.3537460606060605
1,0.6666666666666666,1.0,4.094,1.3597460606060605
2,0.6666666666666666,1.0,4.096000000000001,1.3599460606060607
3,0.6666666666666666,1.0,4.108,1.3600660606060608
4,0.6666666666666666,1.0,4.106,1.3602660606060608
5,0.6666666666666666,1.0,4.101999999999999,1.3605460606060604
6,0.6666666666666666,0.8,4.09,1.2260127272727273
7,0.6666666666666666,1.0,4.164,1.354466060606061
8,0.6666666666666666,1.0,4.1659999999999995,1.354266060606061
9,0.6666666666666666,1.0,4.066,1.3569460606060606
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.116,1.1792194202898552
1,0.6666666666666666,1.0,4.138,1.3103527536231885
2,0.6666666666666666,1.0,4.066000000000001,1.3114327536231885
3,0.6666666666666666,1.0,4.114,1.3127527536231884
4,0.6666666666666666,1.0,4.106,1.3135527536231884
5,0.6666666666666666,1.0,4.093999999999999,1.3142327536231884
6,0.6666666666666666,1.0,4.098,1.3143527536231885
7,0.6666666666666666,1.0,4.096,1.3144327536231886
8,0.6666666666666666,1.0,4.056,1.3104327536231886
9,0.6666666666666666,1.0,4.082,1.3130327536231885
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.042,1.3143612698412697
1,0.6666666666666666,1.0,4.15,1.3145212698412696
2,0.6666666666666666,1.0,4.1259999999999994,1.3169212698412698
3,0.6666666666666666,1.0,4.104,1.3191212698412698
4,0.6666666666666666,1.0,4.0920000000000005,1.3193612698412698
5,0.6666666666666666,1.0,4.0920000000000005,1.3193612698412698
6,0.6666666666666666,1.0,4.1,1.3195212698412697
7,0.6666666666666666,1.0,4.096,1.3197612698412697
8,0.6666666666666666,1.0,4.048,1.3149612698412698
9,0.6666666666666666,0.6,4.118,1.0320069841269839
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.0920000000000005,1.234921381074169
1,0.6666666666666666,1.0,4.069999999999999,1.2350013810741687
2,0.6666666666666666,1.0,4.086,1.235521381074169
3,0.6666666666666666,1.0,4.078,1.2358013810741688
4,0.6666666666666666,1.0,4.078,1.2358013810741688
5,0.6666666666666666,1.0,4.079999999999999,1.2360013810741686
6,0.6666666666666666,0.6,4.0840000000000005,1.00042726342711
7,0.6666666666666666,0.8,4.05,1.1153543222506392
8,0.6666666666666666,1.0,4.09,1.235121381074169
9,0.6666666666666666,1.0,4.098000000000001,1.2343213810741689
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.042,1.3135212698412695
1,0.6666666666666666,1.0,4.162,1.31416126984127
2,0.6666666666666666,1.0,4.090000000000001,1.3183212698412696
3,0.6666666666666666,1.0,4.114,1.3189612698412698
4,0.6666666666666666,1.0,4.11,1.3193612698412698
5,0.6666666666666666,1.0,4.104000000000001,1.3197212698412697
6,0.6666666666666666,1.0,4.106,1.31976126984127
7,0.6666666666666666,1.0,4.106,1.31976126984127
8,0.6666666666666666,1.0,4.09,1.3183212698412696
9,0.6666666666666666,0.8,4.128,1.1747041269841272
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.034000000000001,1.2623879653679655
1,0.6666666666666666,1.0,4.093999999999999,1.4052051082251082
2,0.6666666666666666,1.0,4.0440000000000005,1.4062451082251082
3,0.6666666666666666,1.0,4.074,1.4072051082251082
4,0.6666666666666666,1.0,4.055999999999999,1.407445108225108
5,0.6666666666666666,1.0,4.0600000000000005,1.4078451082251082
6,0.6666666666666666,1.0,4.062,1.4080451082251082
7,0.6666666666666666,1.0,4.064,1.4082051082251081
8,0.6666666666666666,0.8,4.08,1.2637479653679653
9,0.6666666666666666,1.0,4.07,1.4076051082251082
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.209999999999999,1.2153555555555555
1,0.6666666666666666,1.0,4.026000000000001,1.2273555555555555
2,0.6666666666666666,1.0,4.025999999999999,1.2273555555555555
3,0.6666666666666666,1.0,4.04,1.2287555555555556
4,0.6666666666666666,1.0,4.048,1.2295555555555555
5,0.6666666666666666,1.0,4.048,1.2295555555555555
6,0.6666666666666666,1.0,4.061999999999999,1.2301555555555557
7,0.6666666666666666,1.0,4.055999999999999,1.2303555555555554
8,0.6666666666666666,0.8,4.032,1.1029555555555555
9,0.6666666666666666,1.0,4.031999999999999,1.2279555555555555
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.044,1.270782222222222
1,0.6666666666666666,1.0,4.068,1.271262222222222
2,0.6666666666666666,1.0,4.066,1.271462222222222
3,0.6666666666666666,1.0,4.054,1.271782222222222
4,0.6666666666666666,1.0,4.061999999999999,1.2718622222222222
5,0.6666666666666666,1.0,4.056,1.271982222222222
6,0.6666666666666666,1.0,4.032,1.269582222222222
7,0.6666666666666666,1.0,4.093999999999999,1.2686622222222221
8,0.6666666666666666,1.0,4.092,1.2688622222222221
9,0.6666666666666666,1.0,4.016,1.267982222222222
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.21,1.3104012698412697
1,0.6666666666666666,1.0,4.086,1.3168812698412697
2,0.6666666666666666,1.0,4.104,1.3186812698412698
3,0.6666666666666666,1.0,4.108,1.3190812698412697
4,0.6666666666666666,1.0,4.122,1.3192012698412696
5,0.6666666666666666,1.0,4.114,1.3196812698412697
6,0.6666666666666666,1.0,4.072,1.3154812698412697
7,0.6666666666666666,0.8,4.101999999999999,1.175624126984127
8,0.6666666666666666,1.0,4.122,1.3192012698412696
9,0.6666666666666666,1.0,4.116,1.3198012698412698
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.046,1.3658444444444444
1,0.6666666666666666,1.0,4.076,1.3688444444444443
2,0.6666666666666666,1.0,4.087999999999999,1.3688444444444445
3,0.6666666666666666,1.0,4.077999999999999,1.3690444444444443
4,0.6666666666666666,1.0,4.084,1.3692444444444445
5,0.6666666666666666,1.0,4.082,1.3694444444444442
6,0.6666666666666666,1.0,4.112,1.3664444444444444
7,0.6666666666666666,1.0,4.044,1.3656444444444442
8,0.6666666666666666,1.0,4.109999999999999,1.3666444444444446
9,0.6666666666666666,1.0,4.1,1.3676444444444444
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,0.8,4.086,0.910291111111111
1,0.6666666666666666,1.0,4.086,1.5538096296296295
2,0.25,1.0,4.09,1.0348911111111112
3,0.25,1.0,4.098000000000001,1.034091111111111
4,0.6666666666666666,0.8,4.0600000000000005,1.4278496296296295
5,0.6666666666666666,1.0,4.0600000000000005,1.5528496296296295
6,0.6666666666666666,1.0,4.094,1.5530096296296294
7,0.6666666666666666,1.0,4.066,1.5534496296296294
8,0.6666666666666666,1.0,4.066000000000001,1.5534496296296296
9,0.6666666666666666,1.0,4.072000000000001,1.5540496296296296
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.08,1.414136856187291
1,0.6666666666666666,1.0,4.086,1.4147368561872908
2,0.6666666666666666,1.0,4.102,1.4163368561872909
3,0.6666666666666666,1.0,4.108,1.4169368561872908
4,0.6666666666666666,1.0,4.109999999999999,1.4169768561872909
5,0.6666666666666666,1.0,4.11,1.4169768561872909
6,0.6666666666666666,0.6,4.0680000000000005,1.1052445484949833
7,0.6666666666666666,1.0,4.218,1.4061768561872907
8,0.6666666666666666,1.0,4.056,1.411736856187291
9,0.6666666666666666,1.0,4.154000000000001,1.4125768561872907
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.104,1.3713285714285715
1,0.6666666666666666,1.0,4.194,1.5051857142857141
2,0.6666666666666666,1.0,4.08,1.511985714285714
3,0.6666666666666666,1.0,4.081999999999999,1.512185714285714
4,0.6666666666666666,1.0,4.086,1.5125857142857142
5,0.6666666666666666,1.0,4.108,1.5137857142857143
6,0.6666666666666666,1.0,4.102,1.514185714285714
7,0.6666666666666666,1.0,4.12,1.5125857142857142
8,0.6666666666666666,1.0,4.078,1.511785714285714
9,0.6666666666666666,1.0,4.0760000000000005,1.511585714285714
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.056,1.4236999999999997
1,0.25,1.0,4.13,0.9814000000000002
2,0.6666666666666666,1.0,4.1,1.4219000000000002
3,0.6666666666666666,1.0,4.084,1.4235000000000002
4,0.6666666666666666,1.0,4.0600000000000005,1.4241
5,0.6666666666666666,1.0,4.066000000000001,1.4246999999999999
6,0.6666666666666666,1.0,4.072,1.4247
7,0.6666666666666666,1.0,4.07,1.4249
8,0.6666666666666666,1.0,4.03,1.4210999999999998
9,0.6666666666666666,1.0,4.022,1.4203
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.053999999999999,1.2337613810741686
1,0.6666666666666666,1.0,4.058,1.2341613810741687
2,0.6666666666666666,1.0,4.093999999999999,1.2343613810741692
3,0.6666666666666666,1.0,4.068,1.2351613810741686
4,0.6666666666666666,1.0,4.082,1.235561381074169
5,0.6666666666666666,1.0,4.081999999999999,1.2355613810741692
6,0.6666666666666666,1.0,4.08,1.235761381074169
7,0.6666666666666666,1.0,4.0760000000000005,1.2359613810741688
8,0.6666666666666666,0.6,4.0600000000000005,0.9990672634271098
9,0.6666666666666666,0.6,4.116,0.9968672634271101
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,0.8,4.1259999999999994,0.8947533333333334
1,0.6666666666666666,1.0,4.072,1.4623466666666667
2,0.6666666666666666,1.0,4.074,1.4625466666666667
3,0.6666666666666666,1.0,4.13,1.4651866666666666
4,0.6666666666666666,1.0,4.128,1.4653866666666666
5,0.6666666666666666,1.0,4.104,1.4655466666666668
6,0.6666666666666666,1.0,4.116,1.4665866666666667
7,0.6666666666666666,1.0,4.242,1.4539866666666668
8,0.6666666666666666,1.0,4.05,1.4601466666666667
9,0.6666666666666666,0.8,4.11,1.3328133333333334
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.096,1.2270327272727275
1,0.6666666666666666,0.8,4.095999999999999,1.2270327272727277
2,0.6666666666666666,1.0,4.08,1.3592460606060606
3,0.6666666666666666,1.0,4.098000000000001,1.3601660606060608
4,0.6666666666666666,1.0,4.096,1.3603660606060608
5,0.6666666666666666,1.0,4.092,1.3604460606060607
6,0.6666666666666666,0.8,4.044,1.2223127272727272
7,0.6666666666666666,1.0,4.116,1.3583660606060608
8,0.6666666666666666,1.0,4.098000000000001,1.3601660606060608
9,0.6666666666666666,1.0,4.12,1.3579660606060608
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.086,1.0085663157894738
1,0.6666666666666666,1.0,4.082,1.4848435087719296
2,0.6666666666666666,0.8,4.078,1.3602435087719296
3,0.6666666666666666,1.0,4.05,1.4847635087719295
4,0.6666666666666666,1.0,4.077999999999999,1.4852435087719296
5,0.6666666666666666,1.0,4.061999999999999,1.4859635087719294
6,0.6666666666666666,1.0,4.066,1.4863635087719294
7,0.6666666666666666,1.0,4.066000000000001,1.4863635087719296
8,0.6666666666666666,0.8,4.086,1.3594435087719297
9,0.6666666666666666,1.0,4.01,1.4807635087719295
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.026000000000001,1.3666644444444445
1,0.6666666666666666,1.0,4.066,1.3682244444444445
2,0.6666666666666666,1.0,4.044,1.3684644444444443
3,0.6666666666666666,1.0,4.050000000000001,1.3690644444444444
4,0.6666666666666666,1.0,4.056,1.3692244444444444
5,0.6666666666666666,1.0,4.052,1.3692644444444442
6,0.6666666666666666,1.0,4.0520000000000005,1.3692644444444444
7,0.6666666666666666,1.0,4.066,1.3682244444444445
8,0.6666666666666666,1.0,4.044,1.3684644444444443
9,0.6666666666666666,1.0,4.082,1.3666244444444444
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.14,1.1716400000000002
1,0.6666666666666666,0.8,4.048,1.4052711111111111
2,0.6666666666666666,1.0,4.144,1.5740177777777777
3,0.6666666666666666,1.0,4.087999999999999,1.5759377777777779
4,0.6666666666666666,1.0,4.09,1.5761377777777779
5,0.6666666666666666,1.0,4.112,1.5772177777777778
6,0.6666666666666666,1.0,4.101999999999999,1.5773377777777777
7,0.6666666666666666,0.6,4.046000000000001,1.2384044444444444
8,0.6666666666666666,0.8,4.082,1.4086711111111112
9,0.6666666666666666,1.0,4.212,1.5672177777777778
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.6,4.138,1.1666558730158731
1,0.6666666666666666,1.0,4.156000000000001,1.4505701587301587
2,0.6666666666666666,1.0,4.014,1.4526901587301588
3,0.6666666666666666,1.0,4.090000000000001,1.4571701587301589
4,0.6666666666666666,1.0,4.0600000000000005,1.4572901587301588
5,0.6666666666666666,1.0,4.066000000000001,1.4578901587301587
6,0.6666666666666666,1.0,4.0760000000000005,1.4585701587301587
7,0.6666666666666666,1.0,4.075999999999999,1.458570158730159
8,0.6666666666666666,0.8,4.034000000000001,1.311833015873016
9,0.25,1.0,4.034,1.0519123809523807
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.036,1.0229266666666665
1,0.6666666666666666,1.0,4.07,1.4638266666666666
2,0.6666666666666666,1.0,4.064,1.4632266666666667
3,0.6666666666666666,1.0,4.068,1.4636266666666666
4,0.6666666666666666,1.0,4.1160000000000005,1.4649066666666668
5,0.6666666666666666,1.0,4.112,1.4653066666666668
6,0.6666666666666666,1.0,4.088,1.4656266666666666
7,0.6666666666666666,1.0,4.104000000000001,1.4661066666666667
8,0.6666666666666666,0.8,4.1,1.3331733333333335
9,0.6666666666666666,1.0,4.226,1.4539066666666667
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.108,1.2719860869565216
1,0.6666666666666666,1.0,4.0920000000000005,1.2720660869565217
2,0.6666666666666666,1.0,4.106,1.2721860869565216
3,0.6666666666666666,1.0,4.094,1.2722660869565217
4,0.6666666666666666,1.0,4.104000000000001,1.2723860869565216
5,0.6666666666666666,1.0,4.095999999999999,1.2724660869565216
6,0.6666666666666666,1.0,4.06,1.2688660869565216
7,0.6666666666666666,0.8,4.16,1.1417860869565217
8,0.6666666666666666,1.0,4.086,1.2714660869565217
9,0.6666666666666666,0.8,4.090000000000001,1.1468660869565217
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,0.8,4.044,0.954051282051282
1,0.6666666666666666,1.0,4.086,1.5124752136752135
2,0.6666666666666666,1.0,4.082,1.5128752136752137
3,0.6666666666666666,1.0,4.08,1.5130752136752137
4,0.6666666666666666,1.0,4.078,1.5132752136752137
5,0.6666666666666666,1.0,4.072000000000001,1.5134752136752136
6,0.6666666666666666,1.0,4.074,1.5136752136752134
7,0.6666666666666666,0.8,4.072,1.3596290598290597
8,0.6666666666666666,1.0,4.084,1.5126752136752137
9,0.6666666666666666,1.0,4.068,1.5130752136752135
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.13,1.2267133333333333
1,0.6666666666666666,1.0,4.048,1.2317533333333333
2,0.6666666666666666,1.0,4.052,1.2321533333333332
3,0.6666666666666666,1.0,4.054,1.2323533333333332
4,0.6666666666666666,1.0,4.058,1.2327533333333331
5,0.6666666666666666,1.0,4.06,1.2329533333333331
6,0.6666666666666666,1.0,4.066000000000001,1.2331133333333333
7,0.6666666666666666,1.0,4.062,1.2331533333333333
8,0.6666666666666666,0.8,4.088,1.09758
9,0.6666666666666666,1.0,4.0200000000000005,1.2289533333333333
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.048,1.2304533333333334
1,0.6666666666666666,1.0,4.08,1.2330133333333333
2,0.6666666666666666,1.0,4.08,1.2330133333333333
3,0.6666666666666666,1.0,4.078,1.2332133333333333
4,0.6666666666666666,1.0,4.0760000000000005,1.2332533333333333
5,0.6666666666666666,1.0,4.076,1.2332533333333333
6,0.6666666666666666,1.0,4.075999999999999,1.2332533333333333
7,0.6666666666666666,1.0,4.076,1.2332533333333333
8,0.6666666666666666,1.0,4.086,1.2324133333333331
9,0.6666666666666666,0.6,4.0920000000000005,0.9651466666666666
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.056,1.3158212698412697
1,0.6666666666666666,1.0,4.082,1.3184212698412698
2,0.6666666666666666,1.0,4.11,1.3184612698412697
3,0.6666666666666666,1.0,4.108,1.3186612698412696
4,0.6666666666666666,1.0,4.104000000000001,1.3190612698412696
5,0.6666666666666666,1.0,4.094,1.3196212698412697
6,0.6666666666666666,0.8,4.12,1.174604126984127
7,0.6666666666666666,1.0,4.088,1.3190212698412698
8,0.6666666666666666,1.0,4.098,1.3196612698412697
9,0.6666666666666666,1.0,4.102,1.3192612698412696
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.124,1.4599301631701629
1,0.6666666666666666,1.0,4.086,1.462610163170163
2,0.6666666666666666,1.0,4.093999999999999,1.462930163170163
3,0.6666666666666666,1.0,4.0920000000000005,1.4631301631701628
4,0.6666666666666666,1.0,4.0920000000000005,1.4631301631701628
5,0.6666666666666666,1.0,4.092,1.463130163170163
6,0.6666666666666666,1.0,4.072,1.461210163170163
7,0.6666666666666666,1.0,4.0600000000000005,1.460010163170163
8,0.6666666666666666,1.0,4.093999999999999,1.462930163170163
9,0.6666666666666666,1.0,4.11,1.461330163170163
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.084,1.2281155555555556
1,0.6666666666666666,1.0,4.132,1.2281955555555555
2,0.6666666666666666,1.0,4.124,1.2289955555555556
3,0.6666666666666666,1.0,4.12,1.2293955555555556
4,0.6666666666666666,1.0,4.12,1.2293955555555556
5,0.6666666666666666,1.0,4.116,1.2297955555555555
6,0.6666666666666666,1.0,4.112,1.2301955555555555
7,0.6666666666666666,1.0,4.108,1.2305155555555556
8,0.6666666666666666,1.0,4.112,1.2301955555555555
9,0.6666666666666666,0.8,4.056,1.1003155555555555
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.116,1.316239393939394
1,0.6666666666666666,1.0,4.101999999999999,1.3176393939393938
2,0.6666666666666666,1.0,4.093999999999999,1.318439393939394
3,0.6666666666666666,1.0,4.086,1.3186393939393937
4,0.6666666666666666,1.0,4.092,1.318639393939394
5,0.6666666666666666,1.0,4.09,1.3188393939393939
6,0.6666666666666666,1.0,4.038,1.3138393939393938
7,0.6666666666666666,0.8,4.096,1.1932393939393937
8,0.6666666666666666,1.0,4.076,1.3176393939393938
9,0.6666666666666666,0.8,4.1,1.1928393939393938
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.132,1.457670163170163
1,0.6666666666666666,1.0,4.063999999999999,1.461870163170163
2,0.6666666666666666,1.0,4.09,1.461870163170163
3,0.6666666666666666,1.0,4.066,1.462070163170163
4,0.6666666666666666,1.0,4.082000000000001,1.4626701631701629
5,0.6666666666666666,1.0,4.072000000000001,1.462670163170163
6,0.6666666666666666,0.8,4.031999999999999,1.304824009324009
7,0.6666666666666666,0.8,4.101999999999999,1.3068240093240093
8,0.6666666666666666,0.8,4.078,1.309224009324009
9,0.6666666666666666,1.0,4.0520000000000005,1.460670163170163
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.1240000000000006,1.2793523809523808
1,0.6666666666666666,1.0,4.116,1.280152380952381
2,0.6666666666666666,1.0,4.1,1.2801523809523812
3,0.6666666666666666,1.0,4.1,1.2801523809523812
4,0.6666666666666666,1.0,4.1,1.2801523809523812
5,0.6666666666666666,1.0,4.113999999999999,1.280352380952381
6,0.6666666666666666,1.0,4.104,1.280552380952381
7,0.6666666666666666,1.0,4.103999999999999,1.280552380952381
8,0.6666666666666666,1.0,4.122,1.2795523809523808
9,0.6666666666666666,1.0,4.096,1.2797523809523812
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.044,1.4122768561872907
1,0.6666666666666666,1.0,4.113999999999999,1.414836856187291
2,0.6666666666666666,1.0,4.1,1.416236856187291
3,0.6666666666666666,1.0,4.095999999999999,1.4166368561872908
4,0.6666666666666666,1.0,4.089999999999999,1.4168768561872906
5,0.6666666666666666,1.0,4.089999999999999,1.4168768561872906
6,0.6666666666666666,1.0,4.146,1.411636856187291
7,0.6666666666666666,1.0,4.074,1.4152768561872908
8,0.6666666666666666,1.0,4.118,1.4144368561872909
9,0.6666666666666666,1.0,4.046,1.412476856187291
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.093999999999999,1.6988403988603986
1,0.25,0.8,4.108,1.0251157264957265
2,0.25,1.0,4.102,1.1795618803418801
3,0.25,1.0,4.096000000000001,1.18016188034188
4,0.6666666666666666,0.8,4.095999999999999,1.544834245014245
5,0.6666666666666666,1.0,4.072,1.6966403988603986
6,0.6666666666666666,1.0,4.103999999999999,1.6978803988603988
7,0.6666666666666666,1.0,4.088,1.6982403988603987
