index,gender_rate,school_diversity,cgpa_average,*diversity
1,0.6666666666666666,1.0,4.054,1.2322982781629397
2,0.6666666666666666,1.0,4.072,1.232737688376786
3,0.6666666666666666,1.0,4.0920000000000005,1.2332259219477264
4,0.6666666666666666,1.0,4.112,1.2337141555186668
5,0.6666666666666666,1.0,4.13,1.2341535657325131
6,0.6666666666666666,1.0,4.145999999999999,1.2345441525892653
7,0.6666666666666666,1.0,4.1659999999999995,1.2350323861602057
8,0.6666666666666666,1.0,4.106,1.2335676854473847
9,0.6666666666666666,1.0,4.05,1.2322006314487517
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.031999999999999,1.334109546775791
1,0.6666666666666666,1.0,4.05,1.3345479936993552
2,0.6666666666666666,1.0,4.077999999999999,1.3352300222471216
3,0.6666666666666666,1.0,4.119999999999999,1.336253065068771
4,0.6666666666666666,1.0,4.14,1.3367402283171756
5,0.6666666666666666,1.0,4.144,1.3368376609668564
6,0.6666666666666666,1.0,4.238,1.3391273282343579
7,0.6666666666666666,1.0,4.094,1.335619752845845
8,0.6666666666666666,1.0,4.068,1.3349864406229193
9,0.6666666666666666,0.8,4.090000000000001,1.1816761663500106
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.050000000000001,1.2713848489300228
1,0.6666666666666666,1.0,4.072,1.2719235101121393
2,0.6666666666666666,1.0,4.084,1.2722173253023847
3,0.6666666666666666,1.0,4.1,1.2726090788893785
4,0.6666666666666666,1.0,4.127999999999999,1.2732946476666176
5,0.6666666666666666,1.0,4.138,1.2735394936584887
6,0.6666666666666666,1.0,4.026,1.2707972185495322
7,0.6666666666666666,1.0,4.08,1.2721193869056362
8,0.6666666666666666,1.0,4.064,1.2717276333186425
9,0.6666666666666666,0.8,4.1000000000000005,1.1392757455560452
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,0.8,4.086,0.8744450934579441
1,0.6666666666666666,0.8,4.036,1.2760059709241953
2,0.6666666666666666,1.0,4.074,1.4102641484942886
3,0.6666666666666666,1.0,4.09,1.410653556593977
4,0.6666666666666666,1.0,4.093999999999999,1.4107509086188994
5,0.6666666666666666,1.0,4.109999999999999,1.4111403167185879
6,0.6666666666666666,1.0,4.136,1.4117731048805815
7,0.6666666666666666,1.0,4.138,1.4118217808930427
8,0.6666666666666666,1.0,4.220000000000001,1.4138174974039461
9,0.6666666666666666,1.0,4.104000000000001,1.4109942886812046
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.072,1.271816215276079
1,0.6666666666666666,1.0,4.086,1.272158630772826
2,0.6666666666666666,1.0,4.104000000000001,1.2725988792686438
3,0.6666666666666666,1.0,4.104,1.2725988792686438
4,0.6666666666666666,1.0,4.106,1.2726477957681792
5,0.6666666666666666,1.0,4.128,1.2731858772630673
6,0.6666666666666666,0.8,4.045999999999999,1.137846967448787
7,0.6666666666666666,1.0,4.055999999999999,1.2714248832797967
8,0.6666666666666666,1.0,4.076,1.2719140482751496
9,0.6666666666666666,1.0,4.108,1.2726967122677144
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.074,1.0759290998595485
1,0.6666666666666666,1.0,4.024,1.5122123180041995
2,0.6666666666666666,1.0,4.122,1.5145972104406835
3,0.6666666666666666,1.0,4.122,1.5145972104406835
4,0.6666666666666666,1.0,4.138,1.5149865806343952
5,0.6666666666666666,1.0,4.142,1.515083923182823
6,0.6666666666666666,1.0,4.1579999999999995,1.5154732933765347
7,0.6666666666666666,0.8,4.138,1.3721294377772524
8,0.6666666666666666,1.0,4.054,1.5129423871174088
9,0.6666666666666666,0.8,4.12,1.3716913963093267
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.064,1.45844064501506
1,0.6666666666666666,1.0,4.034,1.4577045931970118
2,0.6666666666666666,1.0,4.081999999999999,1.4588822761058886
3,0.6666666666666666,1.0,4.0920000000000005,1.4591276267119047
4,0.6666666666666666,1.0,4.098000000000001,1.4592748370755142
5,0.6666666666666666,1.0,4.098000000000001,1.4592748370755142
6,0.6666666666666666,1.0,4.106,1.459471117560327
7,0.6666666666666666,1.0,4.0200000000000005,1.4573611023485895
8,0.6666666666666666,1.0,4.076,1.458735065742279
9,0.6666666666666666,1.0,4.088,1.4590294864694981
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,0.8,4.098,0.9123973608053282
1,0.6666666666666666,0.8,4.058,1.3142058645693424
2,0.6666666666666666,0.8,4.074,1.3145935741748478
3,0.6666666666666666,1.0,4.04,1.4566268341202915
4,0.6666666666666666,1.0,4.140000000000001,1.4590500191547007
5,0.6666666666666666,1.0,4.1419999999999995,1.459098482855389
6,0.6666666666666666,1.0,4.16,1.4595346561615825
7,0.6666666666666666,1.0,4.164,1.459631583562959
8,0.6666666666666666,1.0,4.246,1.4616185952911747
9,0.6666666666666666,0.6,4.146,1.1734811245424794
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,3.9859999999999998,1.4641191139797565
1,0.6666666666666666,1.0,4.054,1.4657816243704465
2,0.6666666666666666,1.0,4.072,1.466221700650335
3,0.6666666666666666,1.0,4.094,1.4667595716590875
4,0.6666666666666666,1.0,4.132,1.4676886215832967
5,0.6666666666666666,1.0,4.134,1.4677375189477289
6,0.6666666666666666,1.0,4.134,1.4677375189477289
7,0.6666666666666666,1.0,4.144,1.4679820057698891
8,0.6666666666666666,0.8,4.088,1.333279546232458
9,0.25,0.8,4.064,0.8951927778592734
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.036,1.035095758190132
1,0.25,1.0,4.088,1.0363710806995743
2,0.25,0.8,4.07,0.9109296229078443
3,0.6666666666666666,1.0,4.154000000000001,1.5565082777877695
4,0.6666666666666666,1.0,3.978,1.552191801601965
5,0.6666666666666666,1.0,4.074,1.5545462431578583
6,0.6666666666666666,1.0,4.087999999999999,1.5548895992180927
7,0.6666666666666666,1.0,4.090000000000001,1.5549386500838405
8,0.6666666666666666,1.0,4.093999999999999,1.555036751815336
9,0.6666666666666666,1.0,4.101999999999999,1.5552329552783273
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.064,1.1381739294761788
1,0.25,0.8,4.04,1.004252216638065
2,0.25,1.0,4.066,1.1382229611015773
3,0.25,1.0,4.05,1.1378307080983903
4,0.6666666666666666,1.0,4.097999999999999,1.7587991337746178
5,0.6666666666666666,0.8,4.074000000000001,1.624877420936504
6,0.6666666666666666,0.8,4.108,1.6257109585682765
7,0.6666666666666666,1.0,4.0920000000000005,1.7586520388984228
8,0.6666666666666666,1.0,4.096,1.7587501021492196
9,0.6666666666666666,1.0,4.102,1.7588971970254146
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.066,1.3597139434120862
1,0.6666666666666666,1.0,4.078000000000001,1.3600064408527335
2,0.6666666666666666,1.0,4.112,1.3608351836012345
3,0.6666666666666666,1.0,4.13,1.3612739297622056
4,0.6666666666666666,1.0,4.136,1.3614201784825293
5,0.6666666666666666,1.0,4.145999999999999,1.3616639263497354
6,0.6666666666666666,0.8,4.068,1.226429359652194
7,0.6666666666666666,1.0,4.0840000000000005,1.3601526895730571
8,0.6666666666666666,1.0,4.082,1.360103939999616
9,0.6666666666666666,1.0,4.124,1.3611276810418818
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.087999999999999,1.3142828234371806
1,0.6666666666666666,1.0,4.108,1.3147710331720825
2,0.6666666666666666,1.0,4.112,1.314868675119063
3,0.6666666666666666,1.0,4.118,1.3150151380395336
4,0.6666666666666666,1.0,4.132,1.3153568848539652
5,0.6666666666666666,1.0,4.136,1.3154545268009457
6,0.6666666666666666,1.0,4.144,1.3156498106949064
7,0.6666666666666666,1.0,4.159999999999999,1.316040378482828
8,0.6666666666666666,1.0,3.936,1.3105724294519245
9,0.6666666666666666,0.8,4.031999999999999,1.1795825028461213
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.106,1.1772086924986749
1,0.6666666666666666,1.0,4.061999999999999,1.318991826373197
2,0.6666666666666666,1.0,4.112,1.320212291126175
3,0.6666666666666666,1.0,4.114,1.3202611097162942
4,0.6666666666666666,1.0,4.114,1.3202611097162942
5,0.6666666666666666,1.0,4.172,1.3216768488297486
6,0.6666666666666666,1.0,4.018,1.3179178173905766
7,0.6666666666666666,1.0,4.069999999999999,1.3191871007336735
8,0.6666666666666666,1.0,4.066,1.3190894635534354
9,0.6666666666666666,0.8,4.134,1.1778921527603425
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.066000000000001,1.235703590553167
1,0.6666666666666666,1.0,4.084,1.236144702154402
2,0.6666666666666666,1.0,4.092,1.236340751754951
3,0.6666666666666666,1.0,4.0920000000000005,1.2363407517549512
4,0.6666666666666666,1.0,4.098,1.2364877889553627
5,0.6666666666666666,1.0,4.104,1.2366348261557745
6,0.6666666666666666,0.8,4.074,1.1182525813301865
7,0.6666666666666666,1.0,4.034,1.2349193921509714
8,0.6666666666666666,1.0,4.0920000000000005,1.2363407517549512
9,0.6666666666666666,1.0,4.07,1.2358016153534415
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.106,1.3198607573205643
1,0.6666666666666666,1.0,4.112,1.3200069134152734
2,0.6666666666666666,1.0,4.117999999999999,1.3201530695099826
3,0.6666666666666666,1.0,4.138,1.3206402564923463
4,0.6666666666666666,1.0,4.144,1.3207864125870554
5,0.6666666666666666,1.0,4.178,1.321614630457074
6,0.6666666666666666,1.0,4.044,1.3183504776752364
7,0.6666666666666666,1.0,4.0680000000000005,1.318935102054073
8,0.6666666666666666,1.0,4.048,1.3184479150717092
9,0.6666666666666666,1.0,4.096000000000001,1.3196171638293823
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.043999999999999,1.2648807366657655
1,0.6666666666666666,1.0,4.066,1.408279244747575
2,0.6666666666666666,1.0,4.07,1.4083776747884234
3,0.6666666666666666,1.0,4.093999999999999,1.408968255033514
4,0.6666666666666666,1.0,4.110000000000001,1.409361975196908
5,0.6666666666666666,1.0,4.114,1.4094604052377564
6,0.6666666666666666,0.8,4.026,1.2644378014819473
7,0.6666666666666666,1.0,4.016,1.407048869236969
8,0.6666666666666666,1.0,4.062,1.4081808147067263
9,0.6666666666666666,1.0,4.036,1.4075410194412115
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.004,1.2292248507748753
1,0.6666666666666666,1.0,4.034,1.2299641312085865
2,0.6666666666666666,1.0,4.038,1.2300627019330814
3,0.6666666666666666,1.0,4.066,1.2307526970045453
4,0.6666666666666666,1.0,4.068,1.2308019823667926
5,0.6666666666666666,1.0,4.0840000000000005,1.2311962652647719
6,0.6666666666666666,1.0,4.096,1.2314919774382564
7,0.6666666666666666,1.0,4.1979999999999995,1.2340055309128743
8,0.6666666666666666,0.8,3.9979999999999998,1.1040769946881333
9,0.6666666666666666,1.0,3.9939999999999998,1.2289784239636383
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.024,1.2713745975425452
1,0.6666666666666666,1.0,4.056,1.2721630856166632
2,0.6666666666666666,1.0,4.06,1.272261646625928
3,0.6666666666666666,1.0,4.082,1.272803732176884
4,0.6666666666666666,1.0,4.101999999999999,1.2732965372232077
5,0.6666666666666666,1.0,4.132,1.274035744792693
6,0.6666666666666666,1.0,4.008,1.2709803535054864
7,0.6666666666666666,1.0,4.036,1.2716702805703395
8,0.6666666666666666,1.0,4.048,1.2719659635981337
9,0.6666666666666666,1.0,4.036,1.2716702805703395
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.07,1.318733290445799
1,0.6666666666666666,1.0,4.108,1.3196566066086912
2,0.6666666666666666,1.0,4.128,1.3201425624838978
3,0.6666666666666666,1.0,4.138,1.320385540421501
4,0.6666666666666666,1.0,4.1499999999999995,1.320677113946625
5,0.6666666666666666,1.0,4.19,1.3216490256970381
6,0.6666666666666666,1.0,4.058,1.318441716920675
7,0.6666666666666666,1.0,4.106,1.3196080110211705
8,0.6666666666666666,1.0,4.095999999999999,1.3193650330835673
9,0.6666666666666666,1.0,4.112,1.3197537977837326
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.054,1.3687585061788883
1,0.6666666666666666,1.0,4.058000000000001,1.368856497359682
2,0.6666666666666666,1.0,4.08,1.3693954488540474
3,0.6666666666666666,1.0,4.095999999999999,1.3697874135772223
4,0.6666666666666666,1.0,4.1,1.369885404758016
5,0.6666666666666666,1.0,4.106,1.3700323915292068
6,0.6666666666666666,1.0,4.118,1.370326365071588
7,0.6666666666666666,1.0,4.128,1.3705713430235722
8,0.6666666666666666,0.8,4.021999999999999,1.2429745767325384
9,0.6666666666666666,1.0,4.058,1.368856497359682
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.0920000000000005,1.0364593380962501
1,0.25,1.0,4.101999999999999,1.0367045683674747
2,0.25,0.8,4.05,0.9104293709571065
3,0.6666666666666666,1.0,4.072000000000001,1.5544873960723191
4,0.6666666666666666,1.0,4.042,1.5537517052586451
5,0.6666666666666666,1.0,4.058,1.5541440736926047
6,0.6666666666666666,1.0,4.066000000000001,1.5543402579095844
7,0.6666666666666666,1.0,4.078,1.554634534235054
8,0.6666666666666666,1.0,4.104,1.5552721329402381
9,0.6666666666666666,1.0,4.114,1.5555173632114627
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.08,1.4163462555837671
1,0.6666666666666666,1.0,4.102,1.4168816396001207
2,0.6666666666666666,1.0,4.109999999999999,1.4170763246969764
3,0.6666666666666666,1.0,4.1240000000000006,1.4174170236164743
4,0.6666666666666666,1.0,4.128,1.4175143661649021
5,0.6666666666666666,1.0,4.25,1.4204833138919535
6,0.6666666666666666,0.8,4.058,1.2619647177212598
7,0.6666666666666666,1.0,4.048,1.4155675151963436
8,0.6666666666666666,1.0,4.076,1.416248913035339
9,0.6666666666666666,1.0,4.1160000000000005,1.4172223385196183
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.078,1.5136764040249293
1,0.6666666666666666,0.8,4.192,1.3735977159569652
2,0.6666666666666666,1.0,4.064,1.5133351902788899
3,0.6666666666666666,1.0,4.086,1.5138713833083806
4,0.6666666666666666,1.0,4.104,1.5143100866961454
5,0.6666666666666666,1.0,4.122,1.5147487900839105
6,0.6666666666666666,1.0,4.134,1.5150412590090874
7,0.6666666666666666,0.8,4.072000000000001,1.3706730267051983
8,0.6666666666666666,0.8,4.05,1.3701368336757076
9,0.6666666666666666,1.0,4.128,1.514895024546499
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.037999999999999,1.4242381420496435
1,0.6666666666666666,1.0,4.052,1.4245822069304497
2,0.6666666666666666,1.0,4.054,1.4246313590562791
3,0.6666666666666666,1.0,4.056,1.4246805111821086
4,0.6666666666666666,1.0,4.064,1.4248771196854264
5,0.6666666666666666,1.0,4.093999999999999,1.425614401572868
6,0.6666666666666666,1.0,4.098000000000001,1.425712705824527
7,0.6666666666666666,1.0,4.138,1.4266957483411156
8,0.6666666666666666,0.8,4.062,1.299827967559597
9,0.25,0.8,4.034000000000001,0.8616398377979847
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.0920000000000005,1.1187822398371001
1,0.6666666666666666,1.0,4.0520000000000005,1.2354481850967345
2,0.6666666666666666,1.0,4.066,1.2357915748440977
3,0.6666666666666666,1.0,4.0920000000000005,1.2364292986606296
4,0.6666666666666666,1.0,4.0920000000000005,1.2364292986606296
5,0.6666666666666666,1.0,4.116,1.2370179667989665
6,0.6666666666666666,1.0,4.12,1.237116078155356
7,0.6666666666666666,1.0,4.124,1.2372141895117454
8,0.6666666666666666,0.8,3.982,1.1160841775363888
9,0.6666666666666666,1.0,4.034,1.2350066839929816
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.031999999999999,1.02714489372732
1,0.25,1.0,4.0920000000000005,1.0286029030585797
2,0.6666666666666666,0.8,4.092,1.3327695697252464
3,0.6666666666666666,1.0,4.0840000000000005,1.4659085018144116
4,0.6666666666666666,1.0,4.1,1.4662973043027476
5,0.6666666666666666,1.0,4.151999999999999,1.4675609123898394
6,0.6666666666666666,1.0,4.152,1.4675609123898394
7,0.6666666666666666,1.0,4.234,1.4695535251425609
8,0.6666666666666666,0.8,4.096000000000001,1.3328667703473303
9,0.6666666666666666,0.8,4.118,1.3334013737687922
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.096,1.227331355375131
1,0.6666666666666666,0.8,4.104,1.2275267823831437
2,0.6666666666666666,1.0,4.108,1.3609578292204831
3,0.6666666666666666,1.0,4.114,1.3611043994764926
4,0.6666666666666666,1.0,4.118,1.3612021129804988
5,0.6666666666666666,1.0,4.128,1.3614463967405146
6,0.6666666666666666,1.0,4.045999999999999,1.3594432699083863
7,0.6666666666666666,0.8,4.054,1.2263053635830654
8,0.6666666666666666,1.0,4.07,1.3600295509324238
9,0.6666666666666666,1.0,4.098,1.3607135454604675
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.07,1.0106148461849094
1,0.25,1.0,4.053999999999999,1.0102213777607505
2,0.6666666666666666,0.8,4.095999999999999,1.3621314253566235
3,0.6666666666666666,1.0,4.034,1.4856067352130076
4,0.6666666666666666,1.0,4.04,1.4857542858720671
5,0.6666666666666666,1.0,4.078,1.4866887733794447
6,0.6666666666666666,1.0,4.082,1.4867871404854844
7,0.6666666666666666,1.0,4.082000000000001,1.4867871404854844
8,0.6666666666666666,1.0,4.109999999999999,1.4874757102277627
9,0.6666666666666666,1.0,4.018,1.4852132667888487
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.01,1.3683639767351345
1,0.6666666666666666,1.0,4.026000000000001,1.3687586681357957
2,0.6666666666666666,1.0,4.038,1.3690546866862916
3,0.6666666666666666,1.0,4.058,1.3695480509371178
4,0.6666666666666666,1.0,4.061999999999999,1.3696467237872831
5,0.6666666666666666,1.0,4.074,1.369942742337779
6,0.6666666666666666,1.0,4.086,1.370238760888275
7,0.6666666666666666,1.0,4.095999999999999,1.370485443013688
8,0.25,1.0,4.042,0.9663755817586791
9,0.6666666666666666,1.0,4.045999999999999,1.369252032386622
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.128,1.5783037859601274
1,0.6666666666666666,1.0,4.072,1.576940061042925
2,0.6666666666666666,1.0,4.101999999999999,1.5776706279628547
3,0.6666666666666666,1.0,4.112,1.577914150269498
4,0.6666666666666666,1.0,4.12,1.5781089681148128
5,0.6666666666666666,1.0,4.122,1.5781576725761415
6,0.6666666666666666,1.0,4.14,1.5785960127280994
7,0.6666666666666666,0.6,4.12,1.2447756347814793
8,0.6666666666666666,1.0,4.08,1.5771348788882396
9,0.6666666666666666,1.0,4.068,1.5768426521202676
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.112,1.3167958511371038
1,0.6666666666666666,0.8,4.124,1.317090373029898
2,0.6666666666666666,1.0,4.062,1.4584258194409383
3,0.6666666666666666,1.0,4.072,1.4586712543516
4,0.6666666666666666,1.0,4.074,1.4587203413337324
5,0.6666666666666666,1.0,4.168,1.4610274294939523
6,0.6666666666666666,1.0,4.0,1.4569041229948358
7,0.6666666666666666,0.8,4.016,1.3144396759947516
8,0.6666666666666666,1.0,4.0200000000000005,1.4573949928161591
9,0.6666666666666666,1.0,4.096,1.459260298137188
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.086,1.0288641095712148
1,0.6666666666666666,0.8,4.036,1.3318107879497691
2,0.6666666666666666,1.0,4.034000000000001,1.4650953217515779
3,0.6666666666666666,1.0,4.068,1.4659249137874943
4,0.6666666666666666,1.0,4.084,1.4663153100396902
5,0.6666666666666666,1.0,4.109999999999999,1.4669497039495087
6,0.6666666666666666,1.0,4.114000000000001,1.4670473030125577
7,0.6666666666666666,1.0,4.119999999999999,1.4671937016071313
8,0.6666666666666666,1.0,4.225999999999999,1.4697800767779297
9,0.6666666666666666,0.6,4.106,1.2001854382197932
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.074,1.2722016357905543
1,0.6666666666666666,1.0,4.1,1.27283584400599
2,0.6666666666666666,1.0,4.102,1.2728846292533311
3,0.6666666666666666,1.0,4.108,1.2730309849953547
4,0.6666666666666666,1.0,4.1240000000000006,1.2734212669740843
5,0.6666666666666666,1.0,4.142,1.2738603342001553
6,0.6666666666666666,0.8,4.084,1.1474455620272603
7,0.6666666666666666,1.0,4.078,1.2722992062852367
8,0.6666666666666666,0.8,4.06,1.1468601390591657
9,0.6666666666666666,1.0,4.1240000000000006,1.2734212669740843
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.042,1.5128897448485077
1,0.6666666666666666,1.0,4.0600000000000005,1.5133315710635298
2,0.6666666666666666,1.0,4.064,1.513429754666868
3,0.6666666666666666,1.0,4.066000000000001,1.5134788464685371
4,0.6666666666666666,1.0,4.086,1.5139697644852284
5,0.6666666666666666,1.0,4.093999999999999,1.5141661316919048
6,0.6666666666666666,1.0,4.094,1.5141661316919048
7,0.6666666666666666,1.0,4.118,1.5147552333119343
8,0.25,0.8,4.022,0.955774895207885
9,0.6666666666666666,1.0,4.093999999999999,1.5141661316919048
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.036,1.2326492445494364
1,0.6666666666666666,1.0,4.036,1.2326492445494364
2,0.6666666666666666,1.0,4.037999999999999,1.2326984595698607
3,0.6666666666666666,1.0,4.052,1.2330429647128303
4,0.6666666666666666,1.0,4.0680000000000005,1.2334366848762242
5,0.6666666666666666,1.0,4.098000000000001,1.2341749101825876
6,0.6666666666666666,1.0,4.1,1.234224125203012
7,0.6666666666666666,1.0,4.1160000000000005,1.2346178453664058
8,0.6666666666666666,1.0,4.078,1.2336827599783453
9,0.6666666666666666,0.8,4.016,1.0988237610118607
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.040000000000001,1.2324306645735217
1,0.6666666666666666,1.0,4.054,1.2327740711669284
2,0.6666666666666666,1.0,4.066,1.2330684196755626
3,0.6666666666666666,1.0,4.066,1.2330684196755626
4,0.6666666666666666,1.0,4.08,1.233411826268969
5,0.6666666666666666,1.0,4.0840000000000005,1.2335099424385139
6,0.6666666666666666,1.0,4.093999999999999,1.2337552328623758
7,0.6666666666666666,1.0,4.153999999999999,1.2352269754055467
8,0.6666666666666666,1.0,4.101999999999999,1.2339514652014651
9,0.6666666666666666,0.8,4.0280000000000005,1.0988029827315542
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.063999999999999,1.3190551754122868
1,0.6666666666666666,1.0,4.1,1.319934038749038
2,0.6666666666666666,1.0,4.12,1.320422296158344
3,0.6666666666666666,1.0,4.15,1.3211546822723035
4,0.6666666666666666,1.0,4.15,1.3211546822723035
5,0.6666666666666666,1.0,4.154,1.3212523337541646
6,0.6666666666666666,0.8,4.01,1.1748797375500173
7,0.6666666666666666,1.0,4.0280000000000005,1.3181763120755356
8,0.6666666666666666,1.0,4.087999999999999,1.3196410843034543
9,0.6666666666666666,1.0,4.098000000000001,1.3198852130081073
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.074000000000001,1.4627400135954245
1,0.6666666666666666,1.0,4.092,1.4631799392968614
2,0.6666666666666666,1.0,4.1,1.4633754618308337
3,0.6666666666666666,1.0,4.104,1.4634732230978196
4,0.6666666666666666,1.0,4.130000000000001,1.4641086713332288
5,0.6666666666666666,1.0,4.132,1.4641575519667218
6,0.6666666666666666,1.0,4.055999999999999,1.4623000878939874
7,0.6666666666666666,1.0,4.056,1.4623000878939874
8,0.6666666666666666,1.0,4.076,1.4627888942289173
9,0.6666666666666666,1.0,4.096,1.4632777005638475
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.056,1.1042801198628285
1,0.6666666666666666,0.8,4.104000000000001,1.1054484579019679
2,0.6666666666666666,1.0,4.0520000000000005,1.229182758359567
3,0.6666666666666666,1.0,4.118,1.2307892231633835
4,0.6666666666666666,1.0,4.13,1.2310813076731681
5,0.6666666666666666,1.0,4.138,1.2312760306796915
6,0.6666666666666666,1.0,4.138,1.2312760306796915
7,0.6666666666666666,1.0,4.176,1.2322009649606769
8,0.6666666666666666,1.0,4.054,1.2292314391111976
9,0.6666666666666666,0.8,4.118,1.1057892231633835
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.014,1.3171052046510592
1,0.6666666666666666,1.0,4.0840000000000005,1.3188171146535048
2,0.6666666666666666,1.0,4.096,1.3191105849396383
3,0.6666666666666666,1.0,4.098000000000001,1.319159496653994
4,0.6666666666666666,1.0,4.109999999999999,1.3194529669401274
5,0.6666666666666666,1.0,4.128,1.3198931723693277
6,0.6666666666666666,1.0,4.13,1.3199420840836833
7,0.6666666666666666,1.0,4.14,1.3201866426554612
8,0.6666666666666666,1.0,4.004,1.3168606460792813
9,0.6666666666666666,0.8,4.086,1.1938660263678604
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.0920000000000005,1.3096919269104699
1,0.6666666666666666,1.0,4.0280000000000005,1.4619682990543916
2,0.6666666666666666,1.0,4.039999999999999,1.46226263312356
3,0.6666666666666666,1.0,4.058,1.4627041342273128
4,0.6666666666666666,1.0,4.106,1.4638814705039869
5,0.6666666666666666,1.0,4.114,1.4640776932167658
6,0.6666666666666666,1.0,4.118,1.4641758045731552
7,0.6666666666666666,1.0,4.153999999999999,1.465058806780661
8,0.25,1.0,4.004,1.0901675097039334
9,0.6666666666666666,0.8,4.056,1.3088089247029644
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.106,1.2809036954606576
1,0.6666666666666666,1.0,4.108,1.280952380952381
2,0.6666666666666666,1.0,4.113999999999999,1.2810984374275514
3,0.6666666666666666,1.0,4.118,1.2811958084109984
4,0.6666666666666666,1.0,4.119999999999999,1.2812444939027219
5,0.6666666666666666,1.0,4.124,1.2813418648861687
6,0.6666666666666666,1.0,4.1659999999999995,1.2823642602123615
7,0.6666666666666666,1.0,4.0360000000000005,1.2791997032503362
8,0.6666666666666666,1.0,4.132,1.2815366068530625
9,0.6666666666666666,0.8,4.055999999999999,1.1368294153104281
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.056,1.4161819356144378
1,0.6666666666666666,1.0,4.068,1.4164752050801985
2,0.6666666666666666,1.0,4.086,1.41691510927884
3,0.6666666666666666,1.0,4.114,1.4175994046989482
4,0.6666666666666666,1.0,4.122,1.4177949176761222
5,0.6666666666666666,1.0,4.138,1.4181859436304698
6,0.6666666666666666,1.0,4.034,1.4156442749272098
7,0.6666666666666666,1.0,4.078,1.4167195963016659
8,0.6666666666666666,1.0,4.0600000000000005,1.4162796921030247
9,0.6666666666666666,1.0,4.162,1.4187724825619914
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,0.8,4.076,1.0260511952075628
1,0.25,0.8,4.086,1.0262954431680924
2,0.6666666666666666,1.0,4.086,1.6986601155327645
3,0.6666666666666666,1.0,4.061999999999999,1.6980739204274935
4,0.6666666666666666,1.0,4.09,1.6987578147169762
